3580:1276,229,4194,931,219,4697,2739,3897,230,5287
3593:17,654,616,58,84,29,518,76,542,1102
3599:238,2139,500,358,901,409,999,866,361,5663
3609:17,302,654,616,58,84,8,29,76,518
3610:17,302,654,616,8,58,76,518,1102,354
3613:5145,2048,1526,16715,32307,44680,42275,4600,42559,64212
3628:17,542,302,616,650,103,8,787,76,245
3656:17,654,616,58,8,29,84,542,76,650
3657:17,58,616,84,8,1102,76,650,354,518
3663:58,542,650,76,564,1102,354,32,70,736
3674:302,58,8,84,542,518,29,650,76,15
3684:10236,6901,568,5176,764,496,138,10695,698,40764
3685:931,4194,1276,4697,219,2739,1825,229,230,725
3686:5744,28426,34922,17567,1495,3672,8321,58417,3471,26312
3692:17,654,302,616,29,84,8,101,289,76
3694:17,302,616,654,58,8,650,76,564,84
3701:302,654,58,616,8,518,29,354,76,650
3702:999,238,262,901,2139,500,813,96,409,3288
3717:17,654,58,84,76,542,564,29,15,61
3721:654,616,58,84,518,650,76,1102,542,354
3728:16995,885,6545,19829,9043,23970,6901,1546,74038,33572
3735:8,29,76,15,101,289,138,6,861,70
3736:302,654,616,58,84,8,29,650,518,564
3737:302,654,616,58,84,8,650,29,518,354
3751:17,654,616,58,8,84,29,76,650,542
3752:17,302,58,616,29,84,354,76,8,1102
3800:302,654,58,542,29,1102,101,354,61,138
3811:533,4040,8772,603,13341,1337,10981,311,11590,7926
3820:17,58,616,8,650,76,518,354,542,15
3840:654,58,616,1102,8,354,650,76,518,138
3846:17,302,654,58,8,564,518,650,84,61
3849:58,616,8,518,76,650,138,736,542,70
3850:654,616,58,29,518,76,354,138,736,542
3857:302,654,58,616,8,1102,29,518,354,76
3859:17,302,616,58,8,84,29,518,15,564
3862:17,302,654,616,58,8,84,542,76,518
3888:1744,3618,3506,6315,13,1340,1145,16036,371,5122
3911:17,616,302,654,58,518,650,542,15,8
3921:81,780,986,5767,1749,731,2967,1884,3137,7211
3929:866,238,361,358,190,409,901,262,999,813
3930:17,654,616,58,8,84,518,29,542,15
3934:6823,17084,71178,32473,31149,33373,5111,1208,157,15457
3947:302,654,616,84,58,518,650,29,354,564
3950:302,654,84,8,518,564,542,1102,15,354
3962:17,302,616,654,58,8,76,518,564,84
3974:42150,81362,38716,8258,37204,106681,30800,50159,24825,92135
3975:17,302,654,58,8,542,650,518,84,29
3988:81,226,780,986,5767,731,2967,3137,754,1884
4001:17,302,654,76,616,58,8,866,84,29
4006:17,302,616,654,58,542,8,15,84,518
4007:719,4453,1682,2068,3373,1460,1205,3177,1501,1326
4008:17,302,654,84,616,58,138,76,8,354
4009:17,616,654,302,542,58,8,76,518,564
4028:81,226,780,3423,5767,986,731,7211,2967,8511
4031:17,616,8,302,58,654,76,564,518,650
4035:2816,1957,14152,974,22,4481,370,7624,3842,9045
4053:17,616,302,654,58,8,518,542,76,84
4064:302,654,84,8,76,650,542,518,564,15
4067:17,654,58,8,542,84,650,76,518,15
4068:17,616,302,65,508,327,650,2200,564,542
4069:518,650,542,1102,354,15,736,138,101,289
4075:17,302,654,76,616,58,8,866,84,29
4076:25271,31273,5738,760,2318,7180,15575,19551,64463,1147
4084:17,654,29,8,84,650,518,76,15,861
4091:17,302,654,616,58,8,518,542,29,15
4098:276,11166,32895,11450,3900,14657,2485,15228,37149,20861
4103:302,654,616,58,84,8,29,76,1102,518
4104:302,654,616,58,84,76,8,29,518,650
4124:168,984,719,8860,5480,661,5557,1400,8733,463
4132:17,616,302,654,58,8,542,15,84,564
4134:12084,17613,14394,39380,46550,32228,79911,51031,29007,24038
4138:17,302,654,616,8,84,70,58,76,518
4140:168,1326,719,2337,984,2153,1528,463,6097,5480
4149:17,302,654,76,616,58,8,866,84,29
4158:168,719,1460,5480,984,5738,8860,463,661,7838
4164:17,302,654,616,58,8,84,518,70,76
4167:17,302,8,518,616,654,84,508,58,245
4171:9289,8321,3471,3672,28426,2766,27241,5522,1495,58417
4177:17,616,302,654,58,8,542,518,76,84
4179:17,302,58,616,84,8,354,650,542,1102
4184:616,84,8,650,76,1102,354,518,542,15
4190:17,654,76,8,736,564,302,1790,650,1023
4209:3361,42075,88331,14500,1164,29969,1326,38904,19715,83954
4210:17,58,654,302,616,101,518,542,8,84
4211:100732,108608,88132,91309,28789,43926,4600,17,302,654
4213:302,654,84,542,76,564,15,1102,289,861
4223:17,302,654,76,616,58,8,866,84,29
4237:302,654,616,58,518,29,76,354,650,542
4242:17,302,616,654,58,518,84,542,650,76
4248:2715,98090,4021,46903,20567,5827,13082,29509,22269,931
4249:168,719,1326,1460,984,5738,5480,463,14754,2153
4265:17,302,654,58,29,616,84,239,1102,8
4269:17,616,58,84,29,8,650,518,564,354
4273:302,654,616,58,84,76,8,29,70,518
4275:17,654,616,58,84,8,29,76,518,542
4277:17,654,58,8,29,518,76,542,15,564
4281:17,302,58,29,8,84,650,76,542,518
4301:17,302,654,616,84,8,76,518,29,542
4303:17,302,616,654,58,518,84,650,15,29
4304:302,84,8,650,518,542,564,15,1102,138
4344:17,654,302,58,8,542,84,29,15,518
4353:17,654,787,302,8,616,84,518,58,542
4357:17,302,616,654,58,564,8,650,542,518
4365:168,719,984,1326,8860,574,463,5480,10267,2153
4371:17,616,302,654,58,8,84,518,542,650
4372:81,226,780,5767,754,2967,1884,3599,288,1749
4399:17,616,58,84,518,542,650,76,15,564
4400:17,302,616,654,58,8,650,84,518,542
4407:616,58,84,29,8,76,650,518,542,1102
4424:44885,55410,29660,8873,861,25958,888,891,3831,76002
4426:4455,29047,51477,93635,10563,82118,64071,111807,85219,50480
4436:17,616,302,76,654,8,58,518,508,245
4453:5450,33420,4755,1208,157,49208,81363,5398,8153,88754
4457:17,8,616,302,654,58,84,542,15,245
4458:17,616,542,364,58,245,518,564,61,8
4466:17,84,8,76,1102,650,518,542,138,6
4469:17,654,8,542,29,84,650,518,76,564
4482:17,302,58,8,29,84,518,564,861,61
4507:302,654,84,616,58,518,1102,76,29,354
4514:154,6545,14885,6901,347,7037,14762,1787,3105,11223
4517:302,616,58,1102,29,518,354,650,138,564
4519:302,1239,18722,17,18159,9164,3329,8308,4909,71264
4522:8772,7622,40840,26509,311,214,2543,14814,5641,6223
4530:17,302,654,58,8,650,564,84,29,518
4537:17,302,616,8,654,542,58,84,518,650
4543:866,2139,238,358,262,500,409,999,901,813
4562:17,302,616,654,58,564,8,650,84,518
4578:17,29,84,8,650,76,1102,542,518,354
4588:17,302,58,616,84,29,76,8,650,518
4618:17,245,616,8,302,518,654,508,58,564
4633:62686,64503,101124,8977,106297,69282,21206,81381,35545,947
4637:3926,51477,93635,10563,64071,82118,111807,100737,85219,34979
4640:58,84,29,8,76,518,650,15,354,1102
4641:2880,1527,6434,12990,4568,7831,8848,5624,6266,1923
4642:302,654,616,8,76,29,1102,518,650,542
4651:17,302,654,616,58,29,650,542,15,8
4665:654,616,58,84,8,29,650,518,542,354
4666:4479,17,302,654,76,616,58,8,866,84
4682:22920,3112,10937,2291,1546,19637,3847,347,17387,31813
4687:302,58,616,29,84,8,1102,650,354,76
4692:302,654,616,58,84,8,29,518,354,76
4696:17,302,654,76,616,58,8,866,84,29
4702:72788,12022,4194,6733,18070,1276,229,13380,52871,7415
4730:302,654,616,58,84,8,29,76,518,650
4736:302,654,84,616,58,8,29,76,354,650
4745:17,302,84,518,542,564,15,101,289,736
4749:17,302,616,654,58,564,8,650,518,84
4751:8167,25910,3126,12332,367,3477,57974,14841,81,70
4760:361,866,2139,6387,2848,500,358,901,5363,22856
4762:17,302,654,616,58,542,76,8,84,518
4767:168,719,1326,25910,1460,4453,5738,984,14754,463
4774:58,616,518,650,76,354,138,542,736,101
4779:17,302,616,58,654,8,84,518,861,29
4788:302,654,616,58,518,1102,29,650,564,736
4789:17,302,654,76,616,58,8,866,84,29
4794:302,654,616,58,84,8,29,1102,354,650
4796:8454,14508,27291,866,361,500,262,20288,8117,11813
4797:518,1102,564,61,736,32,508,363,1196,902
4802:302,654,616,58,84,8,29,354,76,518
4816:17,302,58,616,654,736,8,84,224,4032
4831:654,58,616,84,29,8,650,1102,76,354
4834:17,302,654,616,58,8,518,542,84,245
4852:311,38716,81362,8258,37204,24825,106681,92135,50159,30800
4863:17,302,654,616,8,58,84,518,76,354
4870:17,302,654,616,58,29,84,76,650,8
4875:654,616,58,84,29,8,76,542,518,1102
4889:302,654,616,58,8,1102,518,650,70,542
4894:866,358,262,238,254,4880,826,999,901,813
4898:17,302,654,76,616,58,8,866,84,29
4910:302,654,58,616,84,8,29,354,1102,76
4919:17,302,654,616,58,84,8,518,76,29
4926:302,654,616,58,84,8,29,518,650,76
4934:500,2139,827,262,901,238,409,826,866,1164
4935:15,245,302,518,654,508,616,1410,2302,94
4944:3789,1326,481,719,8860,20799,2068,352,297,175
4946:1709,3307,1352,4444,8166,4825,6379,7422,6439,6713
4949:17,508,8,654,322,224,61,354,650,296
4951:238,500,3977,2139,4991,262,901,999,361,358
4956:17,654,616,58,29,76,84,8,650,542
4961:840,8069,157,3196,10541,197,5111,5627,7160,15772
4984:4826,11108,205,302,616,29,2618,25826,244,2665
4986:17,654,616,29,8,84,76,650,518,542
4991:17,302,654,76,616,58,8,866,84,29
4992:17,616,302,654,58,542,15,8,29,650
4998:17,302,58,29,84,8,650,76,518,542
5001:17,302,616,58,84,518,650,76,29,542
5002:8660,17,8,302,84,101,236,616,1578,2140
5006:17,302,654,616,58,76,29,542,650,15
5007:710,4513,3618,3506,13,1145,1340,3093,1760,10316
5011:802,42766,46085,3484,262,20288,2259,2194,18170,31453
5015:17,616,15,302,518,654,8,58,4268,542
5018:654,616,58,84,29,518,650,76,1102,542
5031:302,654,58,84,518,29,76,650,1102,564
5039:1205,719,297,8733,2153,463,1251,49343,8860,1230
5040:17,616,302,654,58,518,84,15,542,76
5047:17,616,542,302,58,654,32,15,518,61
5048:17,616,76,58,302,650,564,8,654,508
5079:616,58,84,8,76,542,518,1102,354,15
5086:866,238,262,500,358,2139,190,409,999,813
5088:17,616,302,58,654,650,554,8,289,542
5089:17,302,654,58,29,616,76,650,84,542
5090:121610,9289,33941,57521,30472,963,3737,8321,3372,106624
5097:17,508,616,302,8,542,76,654,70,518
5107:17,302,654,616,58,8,84,518,542,70
5108:2139,361,866,358,2292,262,238,3484,1164,409
5119:302,616,654,84,58,518,76,650,1102,29
5120:17,302,616,654,76,58,542,546,564,15
5129:168,719,984,5480,8860,5738,760,463,2318,661
5147:654,58,84,29,8,76,650,1102,518,542
5148:17,302,654,76,616,58,8,866,84,29
5176:17,654,302,616,8,101,84,29,518,542
5180:17,302,616,76,70,650,873,1405,361,58
5188:7006,1589,1991,3107,11535,3864,3915,7843,1542,6552
5202:17,302,654,76,616,58,8,866,84,29
5207:17,302,518,616,84,654,8,58,61,29
5208:17,84,518,650,76,542,1102,354,138,15
5214:17,302,654,616,8,518,76,84,58,736
5217:17,302,616,654,58,650,542,8,76,15
5247:17,616,654,58,302,542,15,518,8,1196
5271:6545,16935,30317,3850,56922,30539,154,14885,14762,1787
5276:20744,20963,37455,47134,58142,19929,32280,36752,73638,7573
5279:17,302,58,8,29,518,650,736,542,564
5288:302,654,616,58,84,8,76,29,518,354
5294:17,302,654,616,8,518,84,58,245,542
5299:654,58,616,84,650,8,518,15,564,1102
5300:17,302,654,616,58,84,8,518,542,354
5306:154,6545,11223,3112,10595,14885,14762,7146,6901,4146
5307:17,302,654,76,616,58,8,866,84,29
5309:17,302,654,84,616,518,8,354,70,245
5323:17,82586,273,16347,15,15573,1305,19261,2980,2716
5325:16073,89362,62270,71174,19644,99721,101403,43037,94537,18325
5329:3372,9289,19871,10492,1495,17567,7021,26312,77881,3471
5335:302,654,1102,8,58,616,29,518,354,76
5358:17,302,616,58,654,8,76,518,84,542
5361:17,302,58,616,29,84,8,518,1102,76
5364:14890,10305,7450,21442,49507,6545,35283,18452,9323,24885
5378:302,8,518,29,76,650,15,354,289,138
5385:616,58,8,518,76,650,542,138,736,15
5387:17,84,8,650,76,518,564,6,1102,354
5397:616,84,29,8,76,650,354,1102,518,542
5398:58,17,654,616,518,542,364,902,289,302
5403:654,58,84,29,8,650,76,518,542,1102
5425:17,302,654,616,8,84,518,29,76,542
5433:654,58,616,84,29,8,76,1102,354,518
5434:17,654,302,616,58,70,76,564,84,15
5435:17,654,616,58,1102,29,650,76,542,354
5436:302,654,58,8,616,1102,354,29,76,518
5438:302,654,616,58,518,1102,29,76,650,354
5449:4444,6379,3307,11973,57407,1709,1352,7590,4825,7358
5455:17,302,654,58,8,518,76,84,564,650
5456:17,616,8,302,518,654,58,84,542,564
5458:1744,710,2917,4513,1340,5122,3506,3093,4421,5783
5462:302,654,616,58,84,8,518,76,29,354
5472:226,780,5767,731,3423,986,1749,2967,2241,7211
5474:302,58,84,8,518,76,542,650,15,564
5477:37419,116695,35087,112244,31037,36658,113065,100448,18164,33181
5478:4425,14885,14237,154,7037,32242,6165,5356,85474,26985
5479:17,1405,15,542,65,245,327,616,518,32
5480:58,616,84,8,518,76,650,542,354,289
5499:226,140,1749,986,7211,1884,2967,3939,3718,6108
5500:90787,63192,56320,30759,99656,35016,14297,119978,42389,16211
5502:17,518,8,654,302,58,616,650,199,508
5512:17,616,302,654,58,8,15,76,518,564
5527:302,654,616,58,84,8,29,76,650,518
5529:17,302,654,76,616,58,8,866,84,29
5530:17,302,654,58,8,542,650,518,564,29
5535:17,302,616,654,8,76,58,84,518,564
5536:17990,3476,3921,2852,931,2946,13178,55341,3517,21433
5542:17,616,654,302,58,8,518,84,15,564
5551:302,654,616,58,84,8,650,518,542,564
5562:17,302,58,616,29,84,354,8,542,650
5580:302,654,616,58,84,518,29,650,542,76
5584:12968,2856,11577,5486,7940,24065,31356,16360,61753,60321
5601:17,302,58,8,84,76,542,518,15,1102
5611:302,654,616,58,8,84,76,29,518,542
5632:17,302,654,58,8,84,76,542,518,15
5640:1970,190,2139,901,96,3902,704,358,262,3214
5644:6311,1131,106,3661,1957,22,2816,815,40269,10466
5645:901,361,2139,190,238,500,999,866,96,262
5656:302,654,616,58,518,1102,29,76,650,542
5666:4724,238,20850,299,37212,358,6294,409,500,36156
5683:719,984,8860,463,2153,661,5738,1528,2318,574
5691:17,302,654,76,616,58,8,866,84,29
5696:17,8,616,302,84,654,58,15,542,354
5702:616,84,8,650,76,1102,542,354,518,15
5707:2880,1527,1712,12990,7831,6266,4568,11725,1923,24581
5717:12861,8392,9189,311,1011,17486,7622,2543,4625,3695
5718:17,302,654,84,29,58,616,76,8,70
5721:225,669,98,62108,15695,4473,81321,17758,1976,20664
5722:17,302,654,58,8,76,84,542,29,15
5741:58,616,8,76,650,518,736,542,289,6
5765:17,302,654,58,8,518,542,76,15,84
5766:6906,42870,1176,43400,8226,20416,45123,11887,9095,27364
5780:17,302,58,84,29,518,542,564,15,354
5784:17,616,302,58,654,76,8,542,518,650
5788:1730,18709,3591,719,28577,47847,74483,41373,17,302
5798:17,8,302,518,616,84,654,58,542,245
5803:8,29,76,1102,542,564,138,15,736,289
5817:17,58,616,84,8,650,1102,518,542,564
5822:1709,1352,605,11235,4444,22163,9101,24338,3241,4236
5834:17,302,654,616,58,564,650,8,29,84
5858:168,719,984,5480,1326,8860,5738,5557,2103,1528
5863:378,1991,3915,7006,14685,2433,6552,21091,1455,6429
5864:17,302,654,616,8,650,29,84,564,70
5865:347,14237,1546,3847,2291,9043,11887,6901,23832,3112
5866:168,719,1460,5738,5480,8860,1400,297,2318,4453
5876:245,17,616,518,8,4268,564,302,654,364
5884:17,616,302,654,58,8,542,15,650,84
5890:17,302,654,58,616,84,650,76,8,542
5891:17,302,654,76,616,58,8,866,84,29
5892:17,302,654,76,616,58,8,866,84,29
5894:1326,168,719,5738,574,1400,481,1460,1682,1205
5896:10417,56052,4342,118550,77711,30972,1460,35697,752,336
5904:10372,47736,768,59725,14677,21002,42289,14914,1787,46827
5905:17,84,518,302,616,654,58,1102,101,650
5922:302,654,58,8,1102,29,518,650,76,736
5923:17,616,302,654,58,518,84,76,542,650
5943:17,302,654,616,58,542,29,8,84,518
5947:10860,32709,41071,554,20261,353,19151,1703,4487,245
5956:302,654,58,8,84,650,15,76,29,564
5964:17,616,302,654,58,542,8,518,650,564
5978:4146,2857,6901,6117,12848,44385,26529,10692,14237,16658
5990:17,302,654,616,58,8,518,245,84,29
5994:19135,15777,64804,63574,17,302,654,76,616,58
6001:2139,262,238,358,901,409,500,3288,999,866
6002:409,358,238,999,2266,1200,3730,2139,190,2428
6013:17,650,5956,58,302,616,167,15,542,654
6018:17,654,302,616,58,518,84,8,15,354
6020:18975,5053,14890,538,11358,23622,23230,23051,19795,66271
6027:302,654,58,616,84,8,29,1102,518,650
6031:14642,58,28854,194,1937,6,4268,15,17,322
6062:238,361,866,500,2139,901,999,358,190,813
6067:17,302,654,84,616,138,58,29,8,354
6073:17,58,616,29,84,8,650,1102,76,354
6076:17,58,302,654,8,542,650,76,564,518
6078:19871,9289,1495,10492,3672,3372,247,26460,17567,17646
6083:17,616,654,302,58,15,542,8,518,29
6093:654,58,616,29,8,76,518,650,138,736
6109:17,302,616,8,654,84,58,518,76,650
6110:2139,6207,500,238,827,262,1009,4880,1164,409
6118:866,238,361,409,190,358,999,500,901,262
6128:84,8,650,76,1102,354,518,138,542,736
6135:378,1991,3107,1589,2904,3864,7006,20889,13660,2686
6137:302,58,8,29,518,76,354,542,650,289
6139:17,302,654,1102,8,616,518,58,354,29
6140:1957,3842,370,22,7624,4481,814,3661,974,2816
6145:18792,33218,6247,2998,16764,1313,999,5467,2064,3941
6146:17,302,654,76,616,58,8,866,84,29
6155:1744,710,2917,3093,6315,16036,1145,1760,10316,8928
6161:17,302,616,654,58,76,8,508,84,518
6162:17,302,654,616,29,8,84,518,542,289
6164:226,780,986,5767,140,3423,3137,731,1749,1884
6179:10981,4040,533,17908,17316,8772,603,7097,6977,14814
6186:17,654,302,616,8,518,542,84,29,101
6192:17,302,654,616,58,84,8,76,138,508
6202:17,302,654,616,58,564,650,8,84,542
6205:17,302,654,616,58,29,84,354,650,564
6207:302,654,616,58,84,8,29,518,76,650
6210:17,302,654,518,58,1102,76,29,354,542
6219:1352,6713,3786,10138,3307,6379,28729,11377,1709,4444
6228:302,58,84,29,76,650,542,1102,354,564
6270:17,616,654,302,8,518,58,542,84,15
6271:654,58,616,84,8,1102,650,76,354,518
6274:17,302,654,76,616,58,8,866,84,29
6283:302,654,58,616,84,29,8,76,354,1102
6290:17,616,654,302,58,542,8,15,518,61
6292:931,4194,1276,3476,230,1825,725,1446,5287,2939
6298:17,616,302,654,58,8,76,542,518,564
6301:17,616,84,8,650,76,1102,542,518,15
6312:17,302,654,76,616,58,8,866,84,29
6331:226,780,731,986,3423,1884,1749,2241,7211,8511
6336:17,302,654,616,84,8,58,76,518,564
6338:986,754,2967,1884,3423,288,1749,3599,2241,653
6345:302,616,654,58,8,84,76,518,542,650
6351:1913,361,2139,866,385,500,6387,2848,262,358
6357:654,616,58,518,29,1102,650,76,15,564
6371:17,654,616,58,29,650,84,8,76,542
6391:17,302,654,76,616,58,8,866,84,29
6392:238,262,866,358,361,409,901,190,999,813
6395:4755,10041,1527,2880,8848,12990,1712,5624,6434,4568
6404:168,984,661,5480,1326,8860,1400,1528,463,760
6407:81,226,731,5767,986,754,140,1884,2967,3599
6413:168,1326,1682,1460,719,2337,463,9417,5480,14048
6420:168,719,984,1400,574,8733,463,8860,1326,5738
6450:654,616,58,518,1102,29,650,76,542,138
6457:302,17,76,398,16882,766,2097,138,322,5581
6469:17,302,654,616,58,84,76,70,29,8
6475:17,302,616,29,84,650,8,542,518,354
6520:27094,13049,4626,2055,11714,10230,24642,18269,54010,18791
6536:6960,13700,26575,7195,37359,29732,30077,44013,71688,8011
6543:17,654,616,58,84,29,518,76,542,1102
6555:654,58,616,8,518,650,354,138,15,6
6565:22006,37522,27071,1883,8439,17,4834,47823,78244,302
6568:840,2548,3196,197,5111,27070,5627,7160,14793,465
6569:17,302,654,76,616,58,8,866,84,29
6587:17,302,58,654,8,650,564,518,542,84
6593:17,58,616,29,84,8,76,650,542,1102
6594:17,302,654,84,616,76,354,138,58,8
6597:238,409,358,999,901,262,500,190,2139,866
6600:81,226,2967,1884,5767,3423,2379,140,780,1749
6601:361,254,238,866,7194,5465,500,1832,1728,4413
6602:26844,9435,28122,30436,14839,862,11946,311,65559,111418
6603:17527,25910,8860,2318,719,297,1400,7711,5480,574
6641:17,302,616,654,58,8,518,542,76,84
6642:302,654,58,616,84,8,29,650,518,564
6655:17,302,654,616,76,58,84,354,29,8
6658:358,238,866,361,999,190,409,901,1832,500
6671:3715,15553,10834,11526,1326,4453,719,17474,80172,17917
6676:17,302,654,616,58,84,76,8,564,29
6682:58,84,616,8,76,650,518,138,542,736
6694:6432,36868,80668,18422,89916,36887,90937,86488,10211,27741
6698:17,302,654,76,616,58,8,866,84,29
6723:168,984,1326,661,5480,1400,8860,5738,2153,463
6724:154,6545,8337,5356,3477,7037,3105,12626,36159,1176
6725:17,302,654,58,616,84,8,650,354,1102
6728:302,654,616,58,8,84,29,76,650,542
6735:17,616,58,84,8,542,518,564,354,15
6736:17,616,302,654,518,58,84,76,542,650
6737:17,302,654,616,58,76,8,518,542,84
6749:168,719,8860,5480,1400,661,135,463,574,5557
6755:17,1102,302,654,8,518,616,58,354,29
6773:616,8,518,542,564,101,6,15,285,322
6792:17,302,654,58,8,518,29,650,76,354
6793:654,616,58,8,1102,29,354,518,76,650
6843:302,654,616,58,84,8,76,518,29,650
6851:17,518,616,302,84,654,58,76,564,542
6881:500,6491,361,238,866,262,2139,358,6127,409
6883:710,1145,3093,4513,2917,3506,3618,1760,10316,1340
6886:58,616,84,8,76,650,518,1102,564,289
6889:302,654,84,58,616,8,29,1102,354,76
6894:5152,112582,6922,17,302,654,76,616,58,8
6895:866,254,2139,358,500,1200,7194,238,709,5465
6898:238,866,2139,361,409,500,901,190,999,813
6903:358,2139,1913,238,500,190,254,262,901,409
6932:17,616,224,302,654,58,650,8,182,76
6933:17,616,302,76,8,508,654,650,58,564
6935:56570,60549,52826,40281,39786,111979,113270,114998,25523,104512
6939:17,302,654,616,58,84,8,518,542,76
6948:6302,31819,40887,74415,14610,64933,100224,64230,769,3514
6950:17,302,654,76,616,58,8,866,84,29
6958:17,16676,302,957,650,70,8,4326,113365,2528
6960:6545,154,347,14885,11223,6901,14762,2600,1787,7037
6966:25398,42150,8258,38716,81362,92135,30800,50159,37204,24825
6977:17,616,542,654,302,8,58,518,15,564
6982:17,302,654,354,76,29,84,58,616,70
6983:17,302,654,76,616,58,8,866,84,29
6984:17,8,654,302,84,542,508,58,616,650
6992:4372,117,1007,7158,6285,1966,176,42842,11785,9013
7005:302,654,616,58,84,8,518,76,650,29
7019:17,302,58,84,8,76,29,518,542,650
7027:17,302,654,76,616,58,8,866,84,29
7034:17,302,654,58,8,84,518,542,29,15
7035:302,654,616,58,84,8,29,518,76,650
7036:17,302,654,58,84,616,354,70,76,29
7044:302,654,84,616,58,8,29,76,70,518
7053:168,719,1460,3789,5738,297,481,984,5480,4453
7059:719,984,1326,2318,5480,8860,661,463,5738,1400
